1.4202,0,0.48,2.17,0.002018818,0.008188768,0.019697219
1.4504,0,0.49,2.17,-0.006089719,-0.016782927,-0.024621589
1.4821,0,0.49,2.17,-0.001983702,0.026492383,0.026433641033330707
1.5175,0,0.48,2.15,-0.006103479,-0.012766415,0.005716418
1.5486,0,0.49,2.16,0.000180575,0.016880962,-0.024052941
1.5788,0,0.49,2.15,0.004066273,-0.025831079,0.012723942544532534
1.6088,0,0.49,2.17,-0.001983292,0.015648671272969268,-0.014107243
1.6376,0,0.49,2.15,-0.004027463,-0.020662849,-0.02128413
1.6712,0,0.48,2.16,0.002158575,0.006169684,-0.010588047
1.7028,0,0.49,2.17,2.1610689610341086e-05,0.018891315888355277,0.002880391
1.7316,0,0.49,2.16,0.000102607,-0.02758265,-0.021175728
1.7599,0,0.49,2.17,0.002127485,0.019593614,0.019741948485369015
1.7889,0,0.49,2.16,-0.00590112,0.004001551,-0.027811896
1.8175,0,0.49,2.15,0.001880709,-0.019639202,0.009271644
1.8455,0,0.49,2.16,0.002131344,0.003628757,-0.003887773
1.8735,0,0.48,2.17,0.002025695,-0.014879702,-0.014217616
1.9038,0,0.48,2.17,0.004061746,0.004569876,0.006247887
1.931,0,0.48,2.15,0.001949908,-0.019418856,-0.004155694
1.96,0,0.48,2.16,0.008198321,0.018212928605054544,0.023344088
1.9892,0,0.49,2.17,-0.002098566,-0.019206016,-0.02112851
2.0195,0,0.49,2.16,0.006023644,0.012622640999963419,0.029945014238358346
2.0522,0,0.49,2.17,9.800724833955617e-05,-0.02063649,-0.010883621
2.0788,0,0.49,2.16,0.004191057,-0.002616485,0.012922414360231897
2.1071,0,0.49,2.14,0.004022491,0.018888116752907486,0.009749121
2.1366,0,0.48,2.16,3.144872002864164e-05,-0.020975099,0.002530069
2.1657,0,0.49,2.17,0.002124631,0.011022464565743548,-0.013913191
2.1936,0,0.49,2.17,0.001999993,-0.010248066,-0.000701033
2.2223,0,0.49,2.16,0.002007959,0.010741999,0.002844916
2.2515,0,0.49,2.17,0.001944379,-0.02401338,-0.007527765
2.2794,0,0.49,2.17,0.00208643,0.019694418358435547,0.013051729
3.7067,0.1,0.48,2.17,0.000117526,-0.017649016,-0.075087631
3.7404,0.1,0.49,2.16,-0.001875921,0.010951542963552902,-0.044560916
3.7718,0.1,0.48,2.18,-0.004039507,-0.006121387,-0.044789781
3.8002,0.1,0.49,2.17,0.004101608,0.007963531,-0.064597879
3.8304,0.1,0.49,2.17,0.004148022,-0.008513962,-0.051226505
3.8625,0.1,0.49,2.16,0.002209195,0.00412312,-0.05457025
3.8974,0.1,0.49,2.17,0.006178366,0.008255392,-0.017274283
3.9285,0.1,0.49,2.16,-0.001931177,-0.023455698,-0.068409739
3.9613,0.1,0.49,2.15,0.008251742,0.000477222,-0.044261182
3.9949,0.1,0.49,2.16,0.002115837,-0.02409575,-0.037995073
4.0273,0.1,0.49,2.16,0.00406098,-0.022645569,-0.051356544
4.0619,0.1,0.48,2.17,0.004339292,0.002923319,-0.061229541
4.0926,0.1,0.49,2.17,0.006241582,-0.017128401,-0.044550254
4.1234,0.1,0.49,2.15,-0.00190295,0.008710138,-0.054743657
4.1532,0.1,0.49,2.16,-3.48E-05,-0.010646687,-0.054775919
4.1851,0.1,0.49,2.16,-0.00179566,0.008918181,-0.058018966
4.2142,0.1,0.49,2.16,0.004019109,-0.02280857,-0.031170399
4.2431,0.1,0.49,2.16,0.000131926,0.017262434970758647,-0.054481208
4.2716,0.1,0.48,2.15,-0.002046649,-0.005150606,-0.03461231
4.3025,0.1,0.48,2.17,0.000251534,0.009870006,-0.051206558
4.3321,0.1,0.49,2.16,8.739904683171141e-05,-0.013356092,-0.044667389
4.3616,0.1,0.48,2.16,0.00419255,0.005291238,-0.044344837
4.3905,0.1,0.48,2.16,-0.002010088,-0.012335473,-0.03127659
4.4182,0.1,0.49,2.17,0.008139437,0.018993334636242146,-0.030808576
4.4485,0.1,0.49,2.17,0.002163159,-0.014536937,-0.047961618
4.48,0.1,0.48,2.18,-0.00186084,0.008437501,-0.027729257
4.5094,0.1,0.49,2.16,0.002021878,-0.014319845,-0.047963002
4.5423,0.1,0.49,2.17,9.26273143791209e-05,0.010235819936201028,-0.054566871
4.5735,0.1,0.49,2.16,0.004115437,-0.022934285,-0.041286751
4.6037,0.1,0.49,2.18,0.006167957,0.015939196250804148,-0.047610232
6.0241,0.2,0.49,2.17,0.002200309,-0.023140941,-0.115581553
6.0521,0.2,0.49,2.15,0.000150116,-0.020145903,-0.088662733
6.0831,0.2,0.49,2.16,0.00217169,-0.01399316,-0.098651611
6.1142,0.2,0.49,2.15,0.004247156,0.023656028986351007,-0.057890736
6.1436,0.2,0.49,2.17,-0.005985001,-0.018412809,-0.119169398
6.1747,0.2,0.49,2.17,0.008189612,0.017186768,-0.084777474
6.2036,0.2,0.49,2.17,0.000104157,-0.026793921,-0.105597118
6.2331,0.2,0.49,2.17,0.008273961,0.021638422619569088,-0.061114994
6.2627,0.2,0.48,2.17,0.000239702,-0.003648976,-0.102005423
6.2946,0.2,0.49,2.16,0.000216283,0.021506324,-0.071480398
6.3236,0.2,0.49,2.17,0.002159554,-0.025224198,-0.125695707
6.3552,0.2,0.48,2.15,-0.001939705,0.020862169229265065,-0.084997538
6.3844,0.2,0.49,2.18,-0.00393072,-0.031736158,-0.0922722
6.4143,0.2,0.49,2.16,-0.003777758,0.019216626,-0.078359196
6.4455,0.2,0.49,2.16,0.002087588,-0.013613764,-0.118914721
6.4749,0.2,0.48,2.18,0.000110406,0.017297848,-0.081598488
6.5029,0.2,0.48,2.17,-0.003876235,-0.02444048,-0.105696973
6.5325,0.2,0.49,2.17,0.000217817,0.000422804,-0.054743454
6.5694,0.2,0.48,2.17,-0.003874044,-0.012875989,-0.108922464
