1.4143,0,-0.01,2.24,-0.006686938,-0.032613555,-0.07468508
1.4435,0,-0.01,2.23,-0.010662216,0.013434205464946647,-0.040792615
1.4737,0,-0.01,2.24,-0.0188116,-0.039393247,-0.098764024
1.5044,0,-0.01,2.24,-0.006604751,0.006518675,-0.054112596
1.5338,0,-0.01,2.23,-0.01063116,-0.044220092,-0.088259215
1.5631,0,-0.01,2.24,-0.008613808,0.009982192,-0.050821426
1.5916,0,-0.01,2.24,-0.012660666,-0.010319206,-0.081375169
1.6224,0,-0.02,2.25,-0.006683507,0.013510777729871958,-0.033814011
1.6532,0,-0.01,2.24,-0.014816277,-0.034762036,-0.088468286
1.6868,0,-0.01,2.24,-0.010728915,-0.000291222,-0.04756441
1.7191,0,-0.01,2.24,-0.012793503,-0.026837063,-0.064722354
1.7494,0,-0.01,2.24,0.001577821,0.004392389,-0.063970182
1.7785,0,-0.01,2.23,-0.012819452,-0.027036479,-0.05460514
1.8076,0,-0.01,2.25,-0.008633842,0.001319767,-0.0778488
1.8373,0,-0.01,2.26,-0.006677539,-0.01878067,-0.061086415
1.8663,0,-0.01,2.24,-0.008763206,-0.001292088,-0.061004535
1.8939,0,-0.01,2.23,-0.010812533,-0.032266271,-0.07818961
1.9237,0,-0.01,2.23,-0.008767389,0.014643007961122567,-0.033926654
1.9548,0,-0.01,2.24,-0.008696318,-0.029179799,-0.06794575
1.9843,0,-0.01,2.24,-0.00470412,0.007924118,-0.047274273
2.0134,0,-0.01,2.25,-0.012770388,-0.038365546,-0.085048592
2.0409,0,-0.01,2.23,-0.010704324,-0.014445358,-0.037555547
2.0695,0,-0.01,2.23,-0.012797909,0.003294131,-0.057763554
2.0987,0,-0.01,2.24,-0.01275805,-0.026834986,-0.07488751
2.1271,0,-0.01,2.24,-0.008788976,-0.003405803,-0.067746111
2.1562,0,-0.01,2.25,-0.010727522,-0.023422688,-0.064568931
2.1843,0,-0.01,2.25,-0.014697335,0.009031489,-0.054337408
2.2135,0,-0.01,2.22,-0.006717912,-0.039292032,-0.088246887
2.2427,0,-0.01,2.25,0.001421445,0.013299590515397561,-0.030227196
2.2708,0,-0.01,2.23,-0.006586821,-0.007256864,-0.060952455
3.6686,0.1,-0.01,2.22,-0.006530944,0.005059549,-0.121633218
