1.4196,0,0.52,2.16,0.000301936,0.003644525,-0.025594486
1.4526,0,0.52,2.16,-0.003818165,0.029258022904652802,-0.012153013
1.4825,0,0.52,2.17,-0.001670173,-0.029947685,-0.042788767
1.5118,0,0.52,2.14,0.000383364,0.024055082,0.008256206
1.5438,0,0.52,2.17,-0.003838344,-0.014975119,-0.019200042
1.5713,0,0.52,2.16,-0.003734213,0.021563993589428534,0.018169808379244656
1.6013,0,0.52,2.17,0.000224707,-0.035753993,-0.042746109
1.633,0,0.52,2.16,-0.005854694,0.013906805,-0.012335792
1.6616,0,0.52,2.17,-0.005843241,-0.02966052,-0.042962528
1.6907,0,0.52,2.16,-0.005781504,0.023095751,-0.002101681
1.7194,0,0.52,2.16,-0.005751343,-0.001868862,-0.046095855
1.7478,0,0.52,2.15,-0.005787778,-0.02320984,-0.026076086
1.7764,0,0.52,2.13,0.000390067,0.008271484,-0.03227018
1.8054,0,0.53,2.16,-0.003789241,-0.010329902,-0.022586256
1.8342,0,0.52,2.16,-0.001770937,0.009538158,-0.018914537
1.8621,0,0.52,2.16,-0.003797357,-0.021821274,-0.032767981
1.8924,0,0.52,2.16,0.000322517,0.014953940752908387,0.001408323
1.9195,0,0.52,2.16,-0.001656746,-0.011108446,-0.056128906
1.9479,0,0.52,2.16,0.000111194,-0.024276798,-0.019227138
1.9764,0,0.52,2.16,0.000293859,0.008127438,-0.008718973
2.0057,0,0.52,2.15,-0.003710712,-0.01983535,-0.0259776
2.0354,0,0.52,2.17,-0.005815391,0.009490664,-0.019024982
2.0649,0,0.52,2.16,-0.001732591,-0.014003061,-0.015773339
2.0953,0,0.52,2.14,-0.001720823,0.009480014,-0.022258954
2.1247,0,0.52,2.16,-0.003801759,-0.019946163,-0.015888547
2.1539,0,0.52,2.15,0.000348248,0.001093372,-0.018907339
2.182,0,0.52,2.15,-0.007829768,-0.019596903,-0.026068264
2.2108,0,0.52,2.17,0.000395663,0.019611358485796378,-0.00863995
2.2396,0,0.52,2.16,-0.001744751,-0.027447921,-0.04279321
2.268,0,0.52,2.14,0.004270604,-0.017660463,0.001273369
3.6894,0.1,0.52,2.18,0.000431304,0.006152497,-0.062769585
3.7198,0.1,0.52,2.16,-0.001634324,-0.00646105,-0.073170246
3.7527,0.1,0.52,2.15,-0.005661704,0.007612954,-0.06626185
3.7849,0.1,0.52,2.16,-0.001728509,-0.016011817,-0.049535448
3.8151,0.1,0.52,2.16,-0.009708437,-0.013062087,-0.103711573
3.8458,0.1,0.52,2.17,-0.00173677,0.018641479234093594,-0.02572178
3.8763,0.1,0.52,2.16,-0.009827948,-0.024966568,-0.076831655
3.9089,0.1,0.52,2.16,0.000330801,0.010666667425968564,-0.05268104
3.9401,0.1,0.52,2.17,-0.001568118,-0.013736596,-0.059641209
3.9687,0.1,0.52,2.15,-0.005713254,0.009457708,-0.049499807
4.0016,0.1,0.52,2.15,-0.001678222,-0.023354832,-0.046268314
4.0337,0.1,0.52,2.17,-0.005614183,0.012100718456738789,-0.069641069
4.0628,0.1,0.52,2.16,-0.011812419,-0.02421443,-0.056756769
4.0912,0.1,0.52,2.16,-0.00363319,0.008885334,-0.083132551
4.1197,0.1,0.52,2.17,-0.003796169,-0.017100062,-0.063140956
4.1488,0.1,0.52,2.16,-0.003650896,0.008464774,-0.05617361
4.1791,0.1,0.52,2.16,-0.001618276,-0.018209981,-0.076579176
4.2092,0.1,0.52,2.16,-0.005684688,0.007325037,-0.059606445
4.239,0.1,0.52,2.16,-0.001720161,-0.013449857,-0.063035816
4.2675,0.1,0.52,2.16,-0.00365922,0.008116636,-0.042697467
4.297,0.1,0.52,2.15,0.000348886,-0.024050322,-0.059659975
4.3284,0.1,0.52,2.16,-0.001720316,0.007491593,-0.062896739
4.3564,0.1,0.52,2.15,-0.001614222,-0.022328677,-0.089986224
4.3881,0.1,0.52,2.16,0.004421466,0.010750473674556407,-0.039011693
4.419,0.1,0.52,2.16,-0.003606132,-0.014915522,-0.063053401
4.4485,0.1,0.52,2.15,0.000393311,0.003681217,-0.059462534
4.4801,0.1,0.52,2.16,-0.001727498,-0.020715178,-0.049493652
4.5087,0.1,0.52,2.17,-0.003620875,0.001388744,-0.056251757
4.5388,0.1,0.52,2.16,0.00029704,-0.014650936,-0.062944339
4.678,0.1,0.52,2.15,0.006524016,0.012246671,-0.079323726
6.1031,0.2,0.52,2.17,-0.001562659,0.012264777,-0.106778766
6.1346,0.2,0.52,2.15,-0.001487694,-0.020105848,-0.130595494
6.1637,0.2,0.52,2.16,-0.007574225,0.011146396231566763,-0.110300881
6.1912,0.2,0.52,2.15,-0.007867135,-0.027449567,-0.144317122
6.2213,0.2,0.52,2.16,-0.001461106,0.01902153,-0.089768278
6.2505,0.2,0.52,2.17,-0.00974469,-0.019607921,-0.137576916
6.2838,0.2,0.52,2.13,-0.011731274,0.008913564,-0.107084494
6.3152,0.2,0.52,2.16,-0.003616562,-0.009549423,-0.113695959
6.3443,0.2,0.52,2.17,0.000454592,0.00415247,-0.093179759
6.3734,0.2,0.52,2.16,-0.001548894,-0.020007818,-0.127196139
6.4068,0.2,0.52,2.16,-0.001539699,0.010338871,-0.113409946
6.4364,0.2,0.52,2.14,0.000339313,-0.019259461,-0.093426173
6.4663,0.2,0.52,2.16,-0.001566974,0.003266415,-0.126992056
6.4964,0.2,0.52,2.16,-0.003676305,-0.014394752,-0.100268113
6.5283,0.2,0.52,2.16,-0.005518881,0.019731230268397626,-0.123576167
6.56,0.2,0.52,2.15,-0.005646107,-0.008436148,-0.117173664
6.5905,0.2,0.52,2.16,-0.003636693,-0.032541593,-0.137486925
